DATES,OPEN,HIGH,LOW,CLOSE,VOLUME(BTC),VOLUME (CURRENCY),WEIGHTED PRICE,
6/29/16 12:00,633.95,633.96,627.88,628.04,302.85,190813.44,630.06,
6/29/16 13:00,630.2,632.57,626.73,630,165.15,103855.21,628.86,
6/29/16 14:00,630.69,635.52,628.54,629,995.11,628441.23,631.53,
6/29/16 15:00,630.62,632.39,626.89,627.05,520.23,326990.58,628.55,
6/29/16 16:00,629.88,638.88,627.05,632.97,1284.21,812627.27,632.78,
6/29/16 17:00,632.8,637.89,631.84,637.06,447.58,284340.08,635.29,
6/29/16 18:00,636.52,636.52,631,632.18,189.61,120121.93,633.54,
6/29/16 19:00,631,636,630,632.91,417.35,264551.11,633.88,
6/29/16 20:00,635.84,638.23,631.98,634.95,490.19,311537.34,635.54,
6/29/16 21:00,634.95,635.78,630.34,633,39.58,25051.28,632.91,
6/29/16 22:00,633,635,632,635,533.29,337326.19,632.54,
6/29/16 23:00,635,635.99,632.13,634.11,281.24,178361.47,634.2,
6/30/16 0:00,635.91,638.5,633.16,636.79,303.56,193206.43,636.47,
6/30/16 1:00,635,636.7,628.5,632.26,381.91,241105.98,631.32,
6/30/16 2:00,632.53,633.52,628.5,632.52,262,165203.93,630.54,
6/30/16 3:00,631.29,632.36,628.06,629,63.72,40162.6,630.32,
6/30/16 4:00,630.93,632.88,629,632.78,36.75,23215.49,631.77,
6/30/16 5:00,632.83,633.83,631,632.22,40.72,25702.49,631.22,
6/30/16 6:00,633.55,635.27,632,634.02,114.01,72322.47,634.36,
6/30/16 7:00,634.02,636.93,631.6,635.96,71.52,45450.21,635.45,
6/30/16 8:00,634.55,636.99,633.14,636.99,132.9,84470.86,635.6,
6/30/16 9:00,636.71,648,634.09,648,285.21,183295.19,642.68,
6/30/16 10:00,647.99,652,645.34,647.87,925.61,600040.33,648.27,
6/30/16 11:00,648.63,651,646.98,648.9,241.27,156704.16,649.5,
6/30/16 12:00,650.29,660,647.03,659.56,887.87,579851.13,653.08,
6/30/16 13:00,659.88,669.9,659.88,667.84,994.62,661902.21,665.48,
6/30/16 14:00,667.84,667.85,661.77,662.24,228.06,151643.44,664.91,
6/30/16 15:00,663.23,667.48,662.14,662.28,510.81,339682.48,664.98,
6/30/16 16:00,664.87,670,662.22,670,422.36,281982.97,667.63,
6/30/16 17:00,669.15,671.1,667.58,670.52,363.65,243329.93,669.13,
6/30/16 18:00,670.64,671.22,665.95,665.95,138.8,92696.66,667.83,6
6/30/16 19:00,665.83,666.25,661.52,664.01,393.41,260780.16,662.87,
6/30/16 20:00,662.6,666.97,660.62,660.62,180.71,119784.47,662.85,
6/30/16 21:00,663.88,669,662.36,663.67,250.94,167089.03,665.86,
6/30/16 22:00,663.99,668,663.99,667,110.45,73599.13,666.38,
6/30/16 23:00,667,668.99,664.28,667.95,138.93,92631.87,666.75,
7/1/16 0:00,666.33,668.31,660,660.07,201.52,133532.87,662.63,
7/1/16 1:00,662.99,669.98,662.73,668,244.31,163218.74,668.07,
7/1/16 2:00,668.99,677.96,668,675.12,401.69,270668.37,673.83,
7/1/16 3:00,675.12,679,659.71,678.09,860.07,579920.26,674.27,
7/1/16 4:00,678.1,680,676.69,678.52,170.16,115575.5,679.23,
7/1/16 5:00,677.58,684.1,670.39,680.02,357.76,243156.57,679.66,
7/1/16 6:00,679.98,684.09,677.64,678.99,183.69,125279.36,682.02,
7/1/16 7:00,677.81,677.81,666.66,673.93,274.13,184009.22,671.25,
7/1/16 8:00,673.94,675,669.67,669.67,48.43,32550.04,672.17,
7/1/16 9:00,669.67,673.92,667.7,673.9,145.14,97348.26,670.72,
7/1/16 10:00,673.9,679.99,671.27,679.62,183.74,124527.38,677.74,
7/1/16 11:00,679.68,680.85,675.33,677.98,162.24,110064.45,678.39,
7/1/16 12:00,678,678.92,674.29,677.29,81.21,55023.15,677.57,
7/1/16 13:00,677.01,679.5,675.1,675.68,124.09,84042.1,677.28,
7/1/16 14:00,677.86,678.76,664.79,669.6,465.38,311372.9,669.08,
7/1/16 15:00,668.75,673.23,666.64,670.83,278.23,186434.45,670.08,
7/1/16 16:00,670.81,676.26,670.7,676,242.16,163099.59,673.52,
7/1/16 17:00,673.99,683.48,673.99,679.48,818.17,556374.23,680.02,
7/1/16 18:00,680.16,680.39,671.65,672.9,363.34,245372.99,675.33,
7/1/16 19:00,675,678,674.03,676,198.58,134246.25,676.02,
7/1/16 20:00,675.32,676,672.64,675.55,69.11,46633.61,674.75,
7/1/16 21:00,676.66,677.94,667.83,676.67,421.31,283087.69,671.92,
7/1/16 22:00,676.99,679.19,673.63,679.19,93.49,63207.58,676.08,
7/1/16 23:00,678.1,679.6,673.06,674.86,44.98,30499.59,678,
7/2/16 0:00,674.55,677.19,672.74,674.44,31.97,21581.35,675.04,
7/2/16 1:00,674.98,678.87,674.96,678.15,25.37,17179.45,677.24,
7/2/16 2:00,678.14,679.1,676,678.03,130.2,88162.1,677.11,
7/2/16 3:00,677.14,677.67,676,676.23,25.03,16935.78,676.74,
7/2/16 4:00,677,677.83,676.52,677.36,63.65,43089.48,677.02,
7/2/16 5:00,676.19,679.05,676,677.21,20.64,13988.64,677.67,
7/2/16 6:00,677.32,677.95,676.7,677.48,46.31,31356.68,677.15,
7/2/16 7:00,677.5,677.5,676.7,677.5,40.91,27712.42,677.46,
7/2/16 8:00,677.5,678.64,676.77,676.77,66.58,45128.7,677.81,
7/2/16 9:00,677,693,675.08,690.16,1103.23,757081.76,686.24,
7/2/16 10:00,690.9,697,689.01,693.59,610.04,422768.06,693.01,
7/2/16 11:00,693.38,695.02,690.42,690.42,220.54,152772.77,692.73,
7/2/16 12:00,690.42,696.86,690.42,696.49,256.62,178468.88,695.46,
7/2/16 13:00,696.49,700,694.11,699.99,476.22,332077.53,697.31,
7/2/16 14:00,699.99,701.76,687.49,690.25,658.88,456831.85,693.35,
7/2/16 15:00,690.25,691.94,687.66,691.25,257.28,177315.29,689.18,
7/2/16 16:00,691.25,693.04,689.45,692.78,47.31,32741.65,692,
7/2/16 17:00,692.78,696.17,691.73,694.88,89.36,61993.64,693.75,
7/2/16 18:00,694.02,696.95,693.04,696.95,121.9,84812.77,695.75,
7/2/16 19:00,696.95,697.58,692.98,695.02,110.48,76865.56,695.76,
7/2/16 20:00,695,698,693.89,695.22,131.66,91764.11,696.97,
7/2/16 21:00,695.22,704.93,694.33,704.12,326.2,228288.16,699.83,
7/2/16 22:00,703.42,704.76,695.72,700.07,525.08,367897.39,700.65,
7/2/16 23:00,700.04,702.49,698.28,702.48,120.59,84644.83,701.94,
7/3/16 0:00,702.48,704.99,698.62,701.42,77.6,54406.65,701.15,
7/3/16 1:00,701.44,703,699.99,703,60.62,42549.09,701.95,
7/3/16 2:00,702.95,702.98,684.8,689.73,802.28,555788.42,692.77,
7/3/16 3:00,689.01,693.68,684.62,690,121.38,83539.4,688.24,
7/3/16 4:00,690,696.97,688.08,695.01,118.55,82086.87,692.45,
7/3/16 5:00,691.7,693.26,688.53,692.47,132.01,91090.84,690.03,
7/3/16 6:00,692.53,692.85,688.93,689,44.8,30920.22,690.23,
7/3/16 7:00,688.92,690,677.99,681.74,846.94,576641.52,680.85,
7/3/16 8:00,681.98,685.72,667.33,670.55,627.88,422735.94,673.27,
7/3/16 9:00,670.55,675.96,668.16,672.15,168.53,113301.46,672.29,
7/3/16 10:00,672.16,680.69,668,679.91,184.51,124568.46,675.15,
7/3/16 11:00,680.63,680.71,676.04,680.71,56.59,38367.47,677.93,
7/3/16 12:00,680.84,680.84,669.98,674.87,314.3,211240.7,672.1,
7/3/16 13:00,674.86,678,672.29,676.12,55.56,37542.02,675.71,
7/3/16 14:00,677.88,679.28,661.03,661.03,503.48,336423.97,668.19,
7/3/16 15:00,661.03,661.97,647,655,1666.15,1092049.83,655.43,
7/3/16 16:00,656.25,661.85,646.29,650.73,462.25,302456.71,654.31,
7/3/16 17:00,649.94,661.6,647.63,657.15,194.78,127412.55,654.13,
7/3/16 18:00,657.3,661.5,657.24,658.67,203.51,134264.86,659.75,
7/3/16 19:00,658.97,665.22,658.26,664.78,144.03,95567.6,663.51,
7/3/16 20:00,664.78,665.17,655.76,660,208.48,137922.57,661.56,
7/3/16 21:00,660,660.15,655.39,660.15,119.53,78706.12,658.46,
7/3/16 22:00,661,664.01,659.93,662.69,51.3,33951.82,661.85,
7/3/16 23:00,662.7,664.8,656.01,658.27,155.26,102504.29,660.21,
7/4/16 0:00,659.77,660,654.05,656.26,71.7,47137.79,657.47,
7/4/16 1:00,657.92,661.19,640.1,661.19,422.53,274101.86,648.71,
7/4/16 2:00,660.99,668.21,660.99,668.2,197.99,131835.98,665.88,
7/4/16 3:00,665.12,670,663.35,669.98,106.48,71002.29,666.83,
7/4/16 4:00,669.98,674.48,668.47,671.36,199.24,133912.19,672.13,
7/4/16 5:00,674.11,674.11,667.9,667.9,75.59,50621.96,669.71,
7/4/16 6:00,667.68,674.41,667.64,673.17,60.93,40922.71,671.66,
7/4/16 7:00,673.84,673.9,669.28,670,78.21,52492.7,671.15,
7/4/16 8:00,669.98,672.75,669.05,670.1,93.88,62916.93,670.18,
7/4/16 9:00,671.07,674.99,663.7,667.79,530.39,353450.63,666.39,
7/4/16 10:00,667.79,669.87,664.83,667.34,163.82,109212.07,666.65,
7/4/16 11:00,667.47,667.47,664.31,667.34,202.08,134579.93,665.97,
7/4/16 12:00,666.68,668.88,665.74,668,74.48,49698.06,667.29,
7/4/16 13:00,668.86,682.2,667.02,680.02,698.78,473576.92,677.72,
7/4/16 14:00,681.22,682.35,675.39,677.56,173.94,117990.87,678.33,
7/4/16 15:00,677.56,679.8,673.89,673.95,103.84,70352.03,677.5,
7/4/16 16:00,673.29,674,665.36,668.45,221.22,147771.48,667.98,
7/4/16 17:00,668.45,671,666.91,669.78,106.3,71096.68,668.85,
7/4/16 18:00,667.24,671.94,667.14,671.94,60.09,40225.95,669.42,
7/4/16 19:00,671.92,676.77,669.98,673.55,116.02,78157.21,673.68,
7/4/16 20:00,674.32,676.71,668.84,674.76,150.56,100974.19,670.65,
7/4/16 21:00,675.03,678.91,673.63,678.91,146.78,99261.16,676.24,
7/4/16 22:00,678.98,679.1,674.89,678.65,97.37,65958.3,677.41,
7/4/16 23:00,677.35,682.09,675.68,680.35,137.92,93669.49,679.16,
7/5/16 0:00,678.74,682.36,678.74,681.48,51.55,35109.9,681.03,
7/5/16 1:00,680.91,681.37,675,677.38,66.92,45377.52,678.12,
7/5/16 2:00,676.65,678.91,675.56,678.45,123.33,83488.18,676.93,
7/5/16 3:00,678.57,678.98,676.17,677.7,98.92,66948.95,676.82,
7/5/16 4:00,677.98,678,673.35,674.4,84.92,57349.44,675.36,
7/5/16 5:00,673.89,677.24,673.01,676.99,89.36,60317.52,675,
7/5/16 6:00,676.31,677.25,674.11,677.25,123.71,83614.88,675.88,
7/5/16 7:00,675.69,677.02,674.01,674.13,70.36,47524.43,675.41,
7/5/16 8:00,675.69,676.92,670.29,675,85.73,57777.09,673.92,
7/5/16 9:00,674.59,677.59,669,671,447.26,301246.51,673.53,
7/5/16 10:00,672.11,673.54,669.41,669.44,159.74,107318.24,671.85,
7/5/16 11:00,670.92,673.99,667.29,673.99,142.54,95639.19,670.99,
7/5/16 12:00,673.99,675.95,672.28,672.87,115.54,77868.85,673.97,
7/5/16 13:00,672.28,674.6,670,670.01,110.72,74424.65,672.18,
7/5/16 14:00,671,673.25,661.57,662.24,248.96,166788.39,669.95,
7/5/16 15:00,665.28,669.45,663,669,116.85,77883.73,666.54,
7/5/16 16:00,668.97,672.79,666.56,669.99,112.5,75315,669.45,
7/5/16 17:00,671.9,672.38,667.41,669.55,41.29,27674.24,670.23,
7/5/16 18:00,669.55,672,669.55,671.62,139.98,94007.09,671.57,
7/5/16 19:00,671.79,672.19,670.15,670.79,152.13,102140.41,671.42,
7/5/16 20:00,670.79,670.83,668.51,668.65,128.27,85880.2,669.55,
7/5/16 21:00,669.58,672.69,668.67,669.51,188.84,126605.18,670.42,
7/5/16 22:00,669.53,671.09,665.01,668.81,115.19,76772.02,666.47,
7/5/16 23:00,667.69,669.39,665.2,668.94,98.12,65501.66,667.55,
7/6/16 0:00,669.09,670,668.48,668.63,135.36,90688.11,669.96,
7/6/16 1:00,669.95,678.02,668.34,677.9,156.09,105286.39,674.51,
7/6/16 2:00,677.8,677.9,674.84,677.9,118.28,79997.36,676.36,
7/6/16 3:00,677.89,677.9,675.7,675.82,25.4,17196.16,676.98,
7/6/16 4:00,676.98,677.87,675.9,677.87,30.15,20408.12,676.93,
7/6/16 5:00,677.89,679,674.01,674.15,163.81,110926.48,677.17,
7/6/16 6:00,675.18,676.6,673,674.78,76.84,51851.16,674.8,
7/6/16 7:00,673.17,675.45,672.47,675.03,87.21,58830.9,674.62,
7/6/16 8:00,675,676.44,673.1,675.09,81.27,54799.99,674.28,
7/6/16 9:00,675.09,676.23,671.12,671.6,126.28,84912.87,672.4,
7/6/16 10:00,671.25,672.22,666.72,669.58,140.56,94066.86,669.24,
7/6/16 11:00,670.39,671.99,668.03,671.99,127.61,85574.99,670.59,
7/6/16 12:00,671.99,673.89,670.56,672.98,76.74,51585.42,672.2,
7/6/16 13:00,671.65,673,670.26,670.95,105.93,71149.75,671.64,
7/6/16 14:00,670.82,673,669.28,673,73.01,49093.21,672.4,
7/6/16 15:00,673,675.74,671.55,674.74,308.99,208166.92,673.71,
7/6/16 16:00,675.66,675.66,670.74,673.98,143.3,96392.5,672.67,
7/6/16 17:00,673.99,675.99,671.64,675.99,109.71,73917.76,673.77,
7/6/16 18:00,675.99,676,674.32,675,30.37,20524.77,675.86,
7/6/16 19:00,675,676,672.86,675.64,92.25,62260.7,674.93,
7/6/16 20:00,675.73,675.75,673.58,675.26,30.57,20612.83,674.39,
7/6/16 21:00,675,676,662.13,675.98,1192.87,797889.54,668.88,
7/6/16 22:00,675.3,675.98,674.35,674.68,62.56,42259.5,675.54,
7/6/16 23:00,674.67,674.7,673.76,674.7,95.46,64392,674.55,
7/7/16 0:00,674.7,675.92,674.47,675.4,31.14,21028.05,675.32,
7/7/16 1:00,675.84,678.43,674.28,676.84,277.16,187471.85,676.4,
7/7/16 2:00,676.79,678.31,675.17,675.85,31.76,21497.87,676.96,
7/7/16 3:00,675.58,675.58,670.03,670.03,57.74,38897.01,673.65,
7/7/16 4:00,671.36,672.55,635.84,642.98,2018.07,1305522.25,646.92,
7/7/16 5:00,642.96,645,637.98,642,578.28,371422.93,642.29,
7/7/16 6:00,641.39,644.8,632,640.01,1264.47,805542.42,637.06,
7/7/16 7:00,640.01,643.99,638.22,639,403.5,258844.51,641.5,
7/7/16 8:00,639,645.99,636.96,643.63,372.84,239270.16,641.75,
7/7/16 9:00,645.79,649.98,639.64,641.8,579.98,374360.87,645.47,
7/7/16 10:00,641.78,645.47,639.13,643.09,229.48,147458.93,642.58,
7/7/16 11:00,644.81,647.28,640.01,645,270.15,173987.39,644.05,
7/7/16 12:00,646.45,646.86,641,642.55,322.06,207239.4,643.49,
7/7/16 13:00,642.61,644.65,638.03,640.5,260.65,167283.36,641.79,
7/7/16 14:00,640.98,642,636.36,639.81,457.83,292302.69,638.45,
7/7/16 15:00,639.97,641.86,637.21,638.7,75.5,48332.07,640.18,
7/7/16 16:00,637.21,640.77,611.17,613.4,1956.48,1220633.97,623.89,
7/7/16 17:00,614,624.32,610.01,618,667.97,412663.5,617.78,
7/7/16 18:00,618.56,623,615.18,620.31,344.44,213178.51,618.92,
7/7/16 19:00,620.28,621.82,619.08,619.08,177.56,110124.58,620.19,
7/7/16 20:00,620.14,623.07,615.21,619.1,358.87,222239.98,619.27,
7/7/16 21:00,619.1,630.86,605.5,629.98,927.86,571873.22,616.34,
7/7/16 22:00,628.85,641.27,626,635.74,857.46,542268.04,632.41,
7/7/16 23:00,634.22,640,633.53,638.19,165.74,105377.1,635.81,
7/8/16 0:00,638.89,645,638.21,644.14,291.86,187580.57,642.71,
7/8/16 1:00,644.14,644.64,639.54,642.93,89.72,57630.14,642.36,
7/8/16 2:00,642.92,644.37,638.84,642.49,84.63,54310.4,641.75,
7/8/16 3:00,642.56,644.34,637.03,639.2,154.41,98613.57,638.65,
7/8/16 4:00,638.81,639.2,635.88,635.88,88.31,56395.63,638.59,
7/8/16 5:00,637.32,640.54,635,640.34,134.25,85621.61,637.8,
7/8/16 6:00,640.44,642,637.86,638.21,93.19,59601.07,639.58,
7/8/16 7:00,639.39,646.26,639,643.02,346.66,222568.75,642.04,
7/8/16 8:00,643.37,643.37,638.23,639.27,137.69,88112.28,639.93,
7/8/16 9:00,641.07,641.52,636.88,641.2,200.25,127953.31,638.97,
7/8/16 10:00,640.02,641.52,638.25,639.39,232.59,148974.99,640.49,
7/8/16 11:00,641.42,642.57,639.19,641.94,517.1,331298.89,640.68,
7/8/16 12:00,640.13,646.99,639.63,645.47,1225.26,785965.31,641.47,
7/8/16 13:00,645.01,654.6,644.39,645.31,846.03,549335.42,649.31,
7/8/16 14:00,648.31,652,645.51,651.66,315.17,204870.9,650.03,
7/8/16 15:00,649.78,652,647.89,650.4,241.26,156504.17,648.69,
7/8/16 16:00,649.97,655,646.8,653.13,281.89,183521.42,651.03,
7/8/16 17:00,652.85,653.59,649.04,652.42,237.29,154500.28,651.11,
7/8/16 18:00,652.42,653.1,650,652.31,93.01,60662.22,652.22,
7/8/16 19:00,651.58,654,651.58,653.97,52.46,34250.32,652.87,
7/8/16 20:00,653.87,661,653.87,658.61,330.37,217250.22,657.6,
7/8/16 21:00,659,660.75,655.03,658.51,183.02,120481.44,658.28,
7/8/16 22:00,657,659.99,656.69,659.87,57.96,38131.18,657.84,
7/8/16 23:00,659.87,665.99,659.87,663,345,228858.45,663.37,
7/9/16 0:00,663,663.99,656.5,662.45,186.98,123452.79,660.24,
7/9/16 1:00,661.94,661.94,656.64,658.78,77.72,51141.55,658.01,
7/9/16 2:00,657.61,658.74,647.01,654.27,275.24,179725.42,652.99,
7/9/16 3:00,653.19,657.85,640,652.03,1030.57,669691.45,649.82,
7/9/16 4:00,652.03,654.45,649.18,649.41,53,34475.27,650.42,
7/9/16 5:00,651.62,657.48,650.44,656.75,73.8,48413.69,655.99,
7/9/16 6:00,654.42,657.09,653.21,656.58,110.16,72211.56,655.53,
7/9/16 7:00,654.79,656.58,652.13,653.99,27.15,17794.79,655.33,
7/9/16 8:00,653.99,655.45,646.33,648.38,338.81,220796.77,651.69,
7/9/16 9:00,647.11,649.22,643.28,646.32,317.7,205267.93,646.1,
7/9/16 10:00,646.25,652.7,645.28,651.19,178.72,116195.13,650.15,
7/9/16 11:00,649.22,651.52,647.25,648.85,37.39,24289.88,649.64,
7/9/16 12:00,648.85,650.99,642.3,645.53,231.67,149683.48,646.11,
7/9/16 13:00,644.17,649.9,644.17,647.96,109.28,70841.24,648.28,
7/9/16 14:00,647.96,660.59,646.58,659.19,391.09,256106.56,654.86,
7/9/16 15:00,660.45,660.6,651.96,657.2,201.78,132455.62,656.43,
7/9/16 16:00,657.2,661,626,639.42,1570.25,998383.44,635.81,
7/9/16 17:00,639.21,639.5,632.32,636.36,216.97,138324.45,637.52,
7/9/16 18:00,636.87,643.12,635.59,640.59,238.51,152693.43,640.2,
7/9/16 19:00,642.2,642.44,638.03,641.96,61.88,39603.79,639.99,
7/9/16 20:00,639.99,641.88,637.76,640.01,60.16,38496.91,639.88,
7/9/16 21:00,639.27,652,639.22,649.93,122.74,79478.46,647.55,
7/9/16 22:00,651.98,655.87,650.23,651.56,192.41,125765.85,653.62,
7/9/16 23:00,651.56,652.6,646.77,647.78,76.16,49420.67,648.9,
7/10/16 0:00,647.78,650.2,645.67,650.1,66.68,43134.64,646.86,
7/10/16 1:00,650.39,650.88,644.45,646.29,53.99,34917.83,646.69,
7/10/16 2:00,646.79,649,645.28,647.63,88.3,57262.92,648.49,
7/10/16 3:00,647.68,649.63,646.79,649.63,29.83,19353.82,648.76,
7/10/16 4:00,646.28,649.04,644.85,645,30.33,19586.97,645.77,
7/10/16 5:00,644.83,646.53,644.18,645.42,41.61,26833.11,644.86,
7/10/16 6:00,646.74,646.74,640,645.73,119.98,77146.87,642.99,
7/10/16 7:00,643.27,647.02,643.15,646.96,31.55,20375.76,645.9,
7/10/16 8:00,645.67,647.87,643.9,644.16,92.75,59876.53,645.57,
7/10/16 9:00,644.98,648.1,644.16,648.1,98.87,63886.41,646.15,
7/10/16 10:00,647.05,648,644.04,645.95,52.75,34051.25,645.56,
7/10/16 11:00,644.04,646.22,644.03,645.44,19.29,12450.12,645.29,
7/10/16 12:00,645.44,647.95,644.08,646.97,51.64,33408.54,646.98,
7/10/16 13:00,647.97,648.08,646.02,646.02,70.27,45499.45,647.47,
7/10/16 14:00,646,646.98,638.51,640.87,71.12,45675.77,642.22,
7/10/16 15:00,641,643.66,636.8,641.77,668.61,427970.5,640.09,
7/10/16 16:00,638.66,647.98,638.65,645.89,168.11,108323.74,644.36,
7/10/16 17:00,645.02,646.98,642,642,75.59,48799.3,645.54,
7/10/16 18:00,642,645,641.58,645,74.58,47931.32,642.65,
7/10/16 19:00,643.58,648.08,643.58,647.48,63.95,41306.04,645.95,
7/10/16 20:00,647.8,648.08,645,647.76,18.39,11882.4,646.12,
7/10/16 21:00,647,649.56,646.28,648.8,226.57,146846.53,648.12,
7/10/16 22:00,647,648.37,645.01,645.88,51.68,33388.4,646.03,
7/10/16 23:00,647,649.7,646.32,648.76,46.88,30358.98,647.54,
7/11/16 0:00,648.77,648.77,645.22,646.3,49.08,31739.71,646.69,
7/11/16 1:00,647.98,657.61,646.67,657.61,415.18,271248.56,653.33,
7/11/16 2:00,657.8,659.6,651.77,651.77,248.44,162901.73,655.7,
7/11/16 3:00,652.7,656.48,652.63,654.21,16.37,10708.23,654.12,
7/11/16 4:00,656,657.08,652.24,657.02,54.32,35562.66,654.72,
7/11/16 5:00,656.35,656.5,652.1,652.1,74.19,48641.9,655.6,
7/11/16 6:00,653.88,653.88,645,649.55,147.84,95807.02,648.06,
7/11/16 7:00,646.38,649,645.17,647.05,47.53,30746.22,646.85,
7/11/16 8:00,647.05,648.31,639.31,647,265.78,170848.1,642.82,
7/11/16 9:00,647.25,647.33,644.17,646.48,60.28,38947.02,646.1,
7/11/16 10:00,645.41,648,641.98,647.82,216.37,139597.81,645.18,
7/11/16 11:00,646.08,647.84,645,645.7,40.3,26035.09,646.11,
7/11/16 12:00,645,647.11,644.16,645.99,73.59,47500.03,645.5,
7/11/16 13:00,645.59,648.11,644.8,646.88,50.57,32708.4,646.82,
7/11/16 14:00,648.11,649.13,646.35,647.53,50.33,32601.74,647.76,
7/11/16 15:00,646.52,648.5,644.96,646.27,88.56,57316.64,647.19,
7/11/16 16:00,646.5,648.5,645.64,648.45,96.91,62777.73,647.8,
7/11/16 17:00,648.45,648.5,647.67,648.47,154.45,100135.79,648.33,
7/11/16 18:00,648.47,648.47,646.82,648.45,46.76,30284.48,647.63,
7/11/16 19:00,647.33,648.99,646.35,648.64,185.71,120344.41,648.01,
7/11/16 20:00,648.64,649.96,647.14,648,131.05,85043.71,648.93,
7/11/16 21:00,648.24,649.97,647.22,648.5,84.97,55113.93,648.63,
7/11/16 22:00,648.25,648.49,644.14,647.22,59.34,38318.04,645.71,
7/11/16 23:00,647.21,650.5,646.41,649.32,320.21,207917.25,649.31,
7/12/16 0:00,649.32,649.32,646.95,649.23,29.8,19293.93,647.4,
7/12/16 1:00,649.23,651,647.75,649.66,94.71,61598.9,650.37,
7/12/16 2:00,649.01,649.01,646.47,647.73,4.72,3057.91,648.12,
7/12/16 3:00,647.73,649.76,647.06,647.06,16.25,10544.64,648.85,
7/12/16 4:00,647.85,648.99,647.58,648.96,3.96,2565.14,648.26,
7/12/16 5:00,647.82,648.46,646.05,648.36,89.26,57822.16,647.76,
7/12/16 6:00,646.43,648.09,646.15,647.05,31.46,20353.18,646.92,
7/12/16 7:00,648.08,648.15,646.46,648.15,60.28,39015.91,647.2,
7/12/16 8:00,648.15,650,647.02,649.98,101.36,65828.6,649.45,
7/12/16 9:00,649.7,656.3,648.12,652.98,378.38,246756.47,652.14,
7/12/16 10:00,653.81,655,652.82,654.26,83.98,54925.68,654.07,
7/12/16 11:00,654.44,654.88,651.15,651.66,265.79,173663.1,653.38,
7/12/16 12:00,653.11,654.87,651.81,654.4,119.82,78328.16,653.72,
7/12/16 13:00,654.4,654.4,652.51,653.79,36.03,23549.91,653.66,
7/12/16 14:00,652.7,654.59,652.5,654,87.28,57071.17,653.91,
7/12/16 15:00,654.59,661.46,654,660,696.39,459132.37,659.31,
7/12/16 16:00,659.37,678,659.37,671.3,849.71,569962.91,670.77,
7/12/16 17:00,671.2,672.25,668.19,669.99,185.69,124442.2,670.16,
7/12/16 18:00,669.05,669.98,668.19,669.96,192.24,128588.6,668.91,
7/12/16 19:00,669.96,669.96,666.81,667.55,232.25,155104.67,667.83,
7/12/16 20:00,669.76,669.76,666.63,666.64,158.23,105596.72,667.36,
7/12/16 21:00,668.58,671.86,666.68,671,127.6,85344.18,668.82,
7/12/16 22:00,670.99,674.98,669.55,674.98,152.75,102551.69,671.38,
7/12/16 23:00,673.02,675,663,663.52,290.14,194449.95,670.2,
7/13/16 0:00,663.52,666.1,662,663,61.9,41091.77,663.81,
7/13/16 1:00,663,665.56,662.18,663.88,59.4,39377.03,662.96,
7/13/16 2:00,665.56,666.71,662.08,665.4,87.28,57904.87,663.44,
7/13/16 3:00,665.38,665.88,662,662.3,47.87,31799.53,664.25,
7/13/16 4:00,663.91,663.91,662.12,662.6,64.52,42729.34,662.23,
7/13/16 5:00,662.6,663.96,661.03,663.96,57.2,37905.17,662.69,
7/13/16 6:00,663.95,666.51,663,663.49,82.46,54770.61,664.17,
7/13/16 7:00,663.49,667,663.49,666.52,169.15,112537.04,665.29,
7/13/16 8:00,666.52,669.97,665.07,668.98,348.88,233111.55,668.17,
7/13/16 9:00,668,669.4,667.51,667.77,231.34,154675.46,668.62,
7/13/16 10:00,667.51,667.53,663.16,666.83,202.58,134850.91,665.66,
7/13/16 11:00,664.16,666.83,663.68,664.32,144.5,96093.16,665.02,
7/13/16 12:00,664.04,666.45,663.08,666.08,260.11,172871.12,664.6,
7/13/16 13:00,666.08,666.08,657,659.64,606.09,400176.31,660.26,
7/13/16 14:00,659.97,661,658,660.63,196.15,129314.87,659.25,
7/13/16 15:00,658.5,661.37,657.3,661.37,509.45,335746.77,659.04,
7/13/16 16:00,662,663.97,659.01,661.32,686.82,453862.52,660.81,
7/13/16 17:00,660.12,662.17,658,660.73,363.04,239414.02,659.47,
7/13/16 18:00,658.85,660.89,656.57,657,1126.54,740543.02,657.36,
7/13/16 19:00,659.7,660.13,654.52,656.11,554.23,363874.1,656.54,
7/13/16 20:00,656.16,662.56,656,662.31,371.16,244350.38,658.34,
7/13/16 21:00,662.31,662.33,658.08,659.83,70.6,46555.13,659.39,
7/13/16 22:00,659.83,662.46,658.57,660.82,40.07,26456.89,660.2,
7/13/16 23:00,660.82,661.99,651.03,655.06,231.84,152183.23,656.41,
7/14/16 0:00,652.24,656.4,651.01,655.47,36.41,23784.78,653.25,
7/14/16 1:00,655.49,656.27,651.1,653.36,22.13,14497.56,655.24,
